Цыпленок 1кат замороженный пакет Приосколье,239.99
Цыпленок 1 категория Халял Приосколье,259.88
Ноги цыпленка бройлера 1кг Амурский Бройлер,104.88
Цыпленок 2 категория замороженный пакет Приосколье,259.98
Толстый филей говяжий Мираторг,1399.69
Желудки куриные охлажденные Амурский бройлер,359.67
Набор для тушения охлаждённый Амурский Бройлер,139.99
Цыпленок 1 категория охлажденный Амурский Бройлер,259.99
Сердце куриное охлажденное Амурский бройлер,509.78
Грудка куриная охлажденная Амурский Бройлер,309.99
"Фарш ""Особенный"" рубленный охлаждённый Амурский бройлер",399.99
Филе грудки куриное охлажденное без кожи на подложке Дальневосточная птица,489.67
Грудка куриная охлажденная на подложке Михайловский бройлер,339.96
Голень куриная охлажденная на подложке Дальневосточная птица,299.99
Бедро куринное охлажденная на подложке Дальневосточная птица,279.89
Яйцо перепелиное 20шт Березовка,159.99
Яйцо куриное С0 10шт Племптицезавод,99.99
Крыло куриное замороженное Амурский Бройлер,269.99
Филе грудки куриное охлажденное Амурский Бройлер,449.97
Голень куриная охлажденная Амурский Бройлер,339.99
Печень куриная охлажденная Амурский бройлер,299.89
Печень свиная замороженная Ратимир,219.97
Свинина без кости окорок экстра замороженная Мясной ряд,369.99
Фарш говяжий замороженный 500г Карина,179.99
Свинина без кости замороженная окорок в/у Слово мясника,439.99
Свинина без кости лопаточная часть экстра замороженная Мясной ряд,379.88
Свинина без кости шея экстра Мясной Ряд,539.99
Фарш домашний замороженный Карина 1кг,329.99
Фарш домашний замороженный Карина 500г,169.99
Печень говяжья замороженная Ратимир,439.87
Яйцо куриное С1 30шт Племптицезавод,257.99
Яйцо куриное С1 10шт Племптицезавод,85.99
Яйцо куриное С1 10шт ПФ Комсомольская,87.99
Голень куриная замороженная на подложке Приосколье,249.99
Бедро куриное замороженное на подложке Приосколье,239.99
Крыло куриное замороженное на подложке Приосколье,274.89
Бедро куриное Михайловский бройлер подложка,249.69
Филе грудки куриное замороженное на подложке Приосколье,399.99
Грудка куриная замороженная на подложке Приосколье,329.88
Грудка куриная Михайловский бройлер подложка,339.97
Яйцо куриное столовое отборное 20шт тепличное Племптицезавод,209.99
Окорочок куриный Михайловский бройлер подложка,279.99
Свинина без кости карбонад экстра Мясной Ряд,449.88
"Свинина (голяшка, рулька) охлаждённая",279.90
Яйцо куриное Деревенское С1 10шт Племптицезавод,99.99
Филе грудки куриное Михайловский бройлер подложка,489.68
Свинина на кости корейка экстра замороженная Мясной ряд,399.96
